COD_CLIENTE;CLIENTE;PORTFOLIO;DATAPOS;CATEGORIA;CODIGO;PAPEL;DATACOMPRA;DATAEMISSAO;DATAVCTO;EMISSOR;QTDE_DISP;QTDE_BLOQ;QTDE_TOTAL;PRECO_CUSTO;PRECO;CUSTO_TOTAL;RESULTADO;VALOR_MERC_BRUTO;IRRF;VALOR_MERC_LIQUIDO;AJUSTE_FUT_SWAP;CONTRAPARTE;CUSTODIANTE;CORRETORA;TIPO;PRECO_EXERCICIO;PRINCIPAL;BASE_ATIVO;PC_INDEX_ATIVO;INDEX_ATIVO;PC_TX_ATIVO;TAXA_MTM;CURVA_ATIVO;VALOR_ATIVO;GARANTIA_ATIVO;BASE_PASSIVO;PC_INDEX_PASSIVO;INDEX_PASSIVO;PC_TAXA_PASSIVO;TAXA_MTM_PASSIVO;CURVA_PASSIVO;VALOR_PASSIVO;GARANTIA_PASSIVO;TIT_ASSOC;CODIGO_OPER;VL_FUTURO_ATIVO;VL_FUTURO_PASSIVO;MTM_ACCRUAL;INDEX_ATIVO_PASSIVO;LASTRO;TAXA_OVER;PU_CURVA;TAXA_PAR;AGIO_DESAGIO;DATA_REPAC;VALOR_NOMINAL;TIR;COVERAGECCY;PATRIM_LIQUIDO
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1190;FEF VOTO FIRF CDI CD;;;;;15475438,59;0;15475438,59;0,008852468;2,23612686;136995,83;34468048,06;34605043,89;0;34605043,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0354;VINCI FI RF IMOBI II;;;;;143825,1852;0;143825,1852;15,62408653;118,7356426;2247137,14;14830038,65;17077175,79;0;17077175,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1192;NORONHA CD FIM;;;;;1396101,255;0;1396101,255;0;2,33516144;0;3260121,82;3260121,82;0;3260121,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFBV0001;FII GEO GUARARAPES;;;;;2516600;0;2516600;0,096588997;0,12726;243075,87;77186,65;320262,52;0;320262,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;20-08-2024;06-09-2024;;;;;;;;;;;-46,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;20-08-2024;06-09-2024;;;;;;;;;;;-151,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;308;Resgate do Fundo SCHR SUST ACOE G FIA [TFBR0308];;20-08-2024;21-08-2024;;;;;;;;;;;54420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;122;Resgate do Fundo PIMCO INCOME FIM IE [TFML2226];;20-08-2024;21-08-2024;;;;;;;;;;;172904,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;308;Resgate do Fundo ITAU FEF CD FICFIA [CUST2315];;20-08-2024;21-08-2024;;;;;;;;;;;109961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;20-08-2024;06-09-2024;;;;;;;;;;;-322,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;308;Resgate do Fundo ALM BD FIRF [TFBB0010];;20-08-2024;21-08-2024;;;;;;;;;;;9024871,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;255;PROV PERDA - C.D.B BCO SANTOS;;20-08-2024;13-03-2090;;;;;;;;;;;170174,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;20-08-2024;06-09-2024;;;;;;;;;;;-2721,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;255;PROVISÃO  CDB  SANTOS CRED DUVIDOSOS;;20-08-2024;13-03-2090;;;;;;;;;;;-170174,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;TESOURARIA;;;;;;;;;;;;;;;;615,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0349       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO PE;Carteira Própria;20-08-2024;PATRIMONIO LIQUIDO;;;;;;;16122904,43;;;;60,97847279;;;;;983150088,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983150088,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST2315;ITAU FEF CD FICFIA;;;;;4781669,757;0;4781669,757;1,991126183;1,12897119;9520907,85;-4122540,45;5398367,4;0;5398367,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2226;PIMCO INCOME FIM IE;;;;;208422,1565;0;208422,1565;2,125304562;2,26115514;442960,56;28314,27;471274,83;0;471274,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFML0901;ENNESA FIA;;;;;489120,1135;0;489120,1135;0;12,18023283;0;5957596,86;5957596,86;0;5957596,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST0212;ALM POTIGUAR FIRF;;;;;3134151,67;0;3134151,67;0;35,96268913;0;112712522,2;112712522,2;0;112712522,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1190;FEF VOTO FIRF CDI CD;;;;;4808913,943;0;4808913,943;0,008152506;2,23612686;39204,7;10714136,94;10753341,64;0;10753341,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0308;SCHR SUST ACOE G FIA;;;;;137632,1072;0;137632,1072;2,445978244;1,620826;336645,14;-113567,44;223077,7;0;223077,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1192;NORONHA CD FIM;;;;;820745,2556;0;820745,2556;0,548229791;2,33516144;449957;1466615,67;1916572,67;0;1916572,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;20-08-2024;06-09-2024;;;;;;;;;;;-57,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;122;Resgate do Fundo PIMCO INCOME FIM IE [TFML2226];;20-08-2024;22-08-2024;;;;;;;;;;;282835,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;20-08-2024;06-09-2024;;;;;;;;;;;-8,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;20-08-2024;06-09-2024;;;;;;;;;;;-391,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;20-08-2024;06-09-2024;;;;;;;;;;;-46,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;TESOURARIA;;;;;;;;;;;;;;;;89613,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0387       ;NÉOS PREV. COMPLEMENTAR - CONSOLIDADA PLANO RN;Carteira Própria;20-08-2024;PATRIMONIO LIQUIDO;;;;;;;1986169,502;;;;69,38214323;;;;;137804696,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137804696,9
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1190;FEF VOTO FIRF CDI CD;;;;;4808913,943;0;4808913,943;0,008152506;2,23612686;39204,7;10714136,94;10753341,64;0;10753341,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19134734,46
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2226;PIMCO INCOME FIM IE;;;;;208422,1565;0;208422,1565;2,125304562;2,26115514;442960,56;28314,27;471274,83;0;471274,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19134734,46
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST2315;ITAU FEF CD FICFIA;;;;;4781669,757;0;4781669,757;1,991126183;1,12897119;9520907,85;-4122540,45;5398367,4;0;5398367,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19134734,46
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0308;SCHR SUST ACOE G FIA;;;;;137632,1072;0;137632,1072;2,445978244;1,620826;336645,14;-113567,44;223077,7;0;223077,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19134734,46
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1192;NORONHA CD FIM;;;;;820745,2556;0;820745,2556;0,548229791;2,33516144;449957;1466615,67;1916572,67;0;1916572,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19134734,46
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;20-08-2024;06-09-2024;;;;;;;;;;;-57,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19134734,46
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;122;Resgate do Fundo PIMCO INCOME FIM IE [TFML2226];;20-08-2024;22-08-2024;;;;;;;;;;;282835,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19134734,46
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;20-08-2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;20-08-2024;06-09-2024;;;;;;;;;;;-8,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19134734,46
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;20-08-2024;TESOURARIA;;;;;;;;;;;;;;;;89330,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19134734,46
CUST0388       ;NÉOS PREV. COMPLEMENTAR - PLANO CD RN;Carteira Própria;20-08-2024;PATRIMONIO LIQUIDO;;;;;;;137805,4572;;;;138,8532417;;;;;19134734,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19134734,46
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;LCAMA9;28-12-2020;28-12-2020;15-01-2026;LCAM      ;313;0;313;1000;1017,801897;313000;5571,99;318571,99;0;318571,99;;BBDI    ;;;;;0;252/Exponencial;100;CDI     ;2,4;1,847505128;;;;;;;;;;;;;B465061   ;318571,99;;MTM;;411498    ;-1,12035554;1012,850271;2,403051326;29,88;28-12-2020;0;2,403051326;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;UNDAC2;10-04-2019;10-04-2019;10-04-2027;LORT      ;731;0;731;1000;1034,169875;731000;24978,17;755978,17;0;755978,17;;UNDA    ;;;;;0;252/Exponencial;110,5;CDI     ;0;0,400077985;;;;;;;;;;;;;B324520   ;755978,17;;MTM;;353790    ;2,106499748;1040,926486;0;0;10-04-2019;0;0;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;DASAA1;03-07-2019;03-07-2019;10-06-2026;DASA      ;40;0;40;9945,8103;9841,117722;397832,412;-4187,712;393644,7;0;393644,7;;BBDI    ;;;;;0;252/Exponencial;108,5;CDI     ;0;2,964184195;;;;;;;;;;;;;B339595   ;393644,7;;MTM;;360139    ;3,255227884;10208,41997;0,084744598;-448,37;03-07-2019;0;0,084744598;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;CEEBB2;26-04-2019;26-04-2019;24-04-2026;CEEB      ;111;0;111;10000;10389,11448;1110000;43191,7;1153191,7;0;1153191,7;;CEEB    ;;;;;0;252/Exponencial;110,25;CDI     ;0;-0,220144179;;;;;;;;;;;;;B327446   ;1153191,7;;MTM;;355002    ;1,256750066;10362,33959;0;0;26-04-2019;0;0;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;DASAC0;20-12-2018;20-12-2018;10-12-2026;DASA      ;184;0;184;10000;9753,006783;1840000;-45446,76;1794553,24;0;1794553,24;;BBA     ;;;;;0;252/Exponencial;112,5;CDI     ;0;2,675510398;;;;;;;;;;;;;B303305   ;1794553,24;;MTM;;345617    ;1,709907332;10227,81578;0;0;20-12-2018;0;0;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;ALGAA1;12-08-2021;12-08-2021;15-07-2028;CTBC      ;248;0;248;1000;1028,268035;248000;7010,47;255010,47;0;255010,47;;BBDI    ;;;;;0;252/Exponencial;100;CDI     ;1,6;1,113701779;;;;;;;;;;;;;B531075   ;255010,47;;MTM;;437851    ;1,393202878;1012,00722;1,602958079;19,35;12-08-2021;0;1,602958079;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;LCAMB2;07-06-2021;07-06-2021;20-05-2028;LCAM      ;184;0;184;1000;1039,849527;184000;7332,31;191332,31;0;191332,31;;LCAM    ;;;;;0;252/Exponencial;100;CDI     ;2;1,751111923;;;;;;;;;;;;;B510185   ;191332,31;;MTM;;429503    ;0,696998297;1031,218753;2,003501997;21,5;07-06-2021;0;2,003501997;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;CSAN16;30-06-2023;30-06-2023;20-06-2028;CSAN      ;1410;0;1410;1000;1051,037406;1410000;71962,74;1481962,74;0;1481962,74;;XP INVES;;;;;0;252/Exponencial;100;CDI     ;2,4;1,601693993;;;;;;;;;;;;;B751011   ;1481962,74;;MTM;;521429    ;0,355967719;1021,217587;2,405882103;50,08;30-06-2023;0;2,405882103;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;TBSP11;31-07-2023;31-07-2023;25-07-2028;TBSP      ;2205;0;2205;1000;972,951833;2205000;-59641,21;2145358,79;0;2145358,79;;BPAC    ;;;;;0;252/Exponencial;100;CDI     ;2,3;1,060770767;;;;;;;;;;;;;B759619   ;2145358,79;;MTM;;524623    ;1,214747053;949,4542644;2,305971866;137,79;31-07-2023;0;2,305971866;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;NTSD36;16-02-2024;16-02-2024;15-02-2034;NTSD      ;1789;0;1789;1000;1025,525541;1789000;45665,19;1834665,19;0;1834665,19;;SANT    ;;;;;0;252/Exponencial;100;CDI     ;1,7;1,393871623;;;;;;;;;;;;;B820035   ;1834665,19;;MTM;;546690    ;1,813881725;1001,379487;1,7;0;16-02-2024;0;1,7;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;ELET13;12-05-2021;12-05-2021;15-04-2026;ELET      ;721;0;721;1000;1062,652176;721000;45172,21;766172,21;0;766172,21;;BBA     ;;;;;0;252/Exponencial;100;CDI     ;1,8;0,598921887;;;;;;;;;;;;;B502663   ;766172,21;;MTM;;426498    ;0,491323978;1042,362794;1,802844859;70,48;12-05-2021;0;1,802844859;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;DEBNC;CSAN23;11-08-2021;11-08-2021;15-08-2031;CSAN      ;418;0;418;1000;1034,201552;418000;14296,24;432296,24;0;432296,24;;BBA     ;;;;;0;252/Exponencial;100;CDI     ;2;1,425207045;;;;;;;;;;;;;B530672   ;432296,24;;MTM;;437693    ;1,007886783;1001,548286;2,004366686;55,11;11-08-2021;0;2,004366686;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;LFSN ;LFSN210023I ;30-05-2023;16-06-2021;16-06-2026;BBDC      ;1;0;1;387052,7699;469099,1276;387052,7699;82046,35012;469099,12;0;469099,12;;CM CCVM ;;;;;0;252/Exponencial;100;CDI     ;2,5;12,30446;;;;;;;;;;;;;B741650   ;469099,12;;MTM;;430711    ;1,321103984;456001,7042;2,289457707;1693,5;;0;2,289457707;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;LFSN ;LFSN210028Q;30-05-2023;08-07-2021;08-07-2026;BBDC      ;3;0;3;385511,2719;467545,7247;1156533,816;246103,3544;1402637,17;0;1402637,17;;CM CCVM ;;;;;0;252/Exponencial;100;CDI     ;2,5;12,316518;;;;;;;;;;;;;B741648   ;1402637,17;;MTM;;483716    ;1,321685745;454185,6673;2,28946896;5237,2;;0;2,28946896;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;LFSN ;LFSN ESCALONADA;12-07-2021;12-07-2021;12-07-2026;BBDC      ;8;0;8;300000;467373,5577;2400000;1338988,46;3738988,46;0;3738988,46;;BBDC    ;;;;;0;252/Exponencial;100;CDI     ;2,5;12,31845;;;;;;;;;;;;;B521125   ;3738988,46;;MTM;;433910    ;1,321759141;452205,3214;2,5;0;;0;2,5;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;LTN-O;LTN OVER;19-08-2024;19-08-2024;20-08-2024;STNC      ;0;0;0;806,8478286;807,1638039;0;0;0;0;0;;CAIXA   ;;;;;0;252/Exponencial;100;PRE     ;10,37;0;;;;;;;;;;;;;B912665   ;0;;ACCRUAL;;570167    ;1,174851052;807,1638039;10,37;0;;0;10,37;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;RENDA FIXA;LTN-O;LTN OVER;20-08-2024;20-08-2024;21-08-2024;STNC      ;18966;0;18966;830,420494;830,420494;15749755,09;-0,009393699;15749755,08;0;15749755,08;;CAIXA   ;;;;;15749755,09;252/Exponencial;100;PRE     ;10,37;0;;;;;;;;;;;;;B913124   ;15755922,96;;ACCRUAL;;570350    ;0;830,420494;10,37;0;;15749755,09;10,37;REAL    ;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFIT1168;ITAU INST PREC CP RF;;;;;3502954,99;0;3502954,99;2,854732656;14,546035;10000000;40954105,88;50954105,88;0;50954105,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFBT1499;CLV MULT CRED FFM CP;;;;;36186495,49;0;36186495,49;0,552692371;1,2094436;20000000;23765525,37;43765525,37;0;43765525,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFOT0145;FIDC CIELO EMI II SN;;;;;1466;0;1466;1000;1032,688764;1466000;47921,73;1513921,73;0;1513921,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2913;ROOT CAP CRED HG INS;;;;;8372384,375;0;8372384,375;0,597201439;1,12431035;5000000;4413158,41;9413158,41;0;9413158,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2910;ABS CRETA FIC RF CP;;;;;37076618,26;0;37076618,26;0,269711761;1,27769303;10000000;37372536,73;47372536,73;0;47372536,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFML1207;SILVERADO 6 SER MAX;;;;;704,1923703;0;704,1923703;0;19,65349817;0;13839,84;13839,84;0;13839,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFIT1010;SPX SEAHAWK FIC FIRF;;;;;32679895,63;0;32679895,63;0,305998529;1,5815961;10000000;41686395,48;51686395,48;0;51686395,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2149;JGPCORP FICFIRFCPLP;;;;;196477,132;0;196477,132;23,82003744;262,7073994;4680092,64;46935903,73;51615996,37;0;51615996,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0426;BBDC INST FI RF CP;;;;;15176053,06;0;15176053,06;1,317865713;3,3730796;20000000;31190035;51190035;0;51190035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433253553,8
CUST0970       ;SUL AMERICA - SULAMERICA NÉOS FIF;Carteira Própria;20-08-2024;COTAS DE FDOS DE INVESTIMENTOS;TFBT0774;BTG CRED CORP I FIRF;;;;;15118033,21;0;15118033,21;0,370964181;3,4092586;5608248,807;45933035,94;51541284,75;0;51541284,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433253553,8
