COD_CLIENTE;CLIENTE;PORTFOLIO;DATAPOS;CATEGORIA;CODIGO;PAPEL;DATACOMPRA;DATAEMISSAO;DATAVCTO;EMISSOR;QTDE_DISP;QTDE_BLOQ;QTDE_TOTAL;PRECO_CUSTO;PRECO;CUSTO_TOTAL;RESULTADO;VALOR_MERC_BRUTO;IRRF;VALOR_MERC_LIQUIDO;AJUSTE_FUT_SWAP;CONTRAPARTE;CUSTODIANTE;CORRETORA;TIPO;PRECO_EXERCICIO;PRINCIPAL;BASE_ATIVO;PC_INDEX_ATIVO;INDEX_ATIVO;PC_TX_ATIVO;TAXA_MTM;CURVA_ATIVO;VALOR_ATIVO;GARANTIA_ATIVO;BASE_PASSIVO;PC_INDEX_PASSIVO;INDEX_PASSIVO;PC_TAXA_PASSIVO;TAXA_MTM_PASSIVO;CURVA_PASSIVO;VALOR_PASSIVO;GARANTIA_PASSIVO;TIT_ASSOC;CODIGO_OPER;VL_FUTURO_ATIVO;VL_FUTURO_PASSIVO;MTM_ACCRUAL;INDEX_ATIVO_PASSIVO;LASTRO;TAXA_OVER;PU_CURVA;TAXA_PAR;AGIO_DESAGIO;DATA_REPAC;VALOR_NOMINAL;TIR;COVERAGECCY;PATRIM_LIQUIDO
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;14/03/2012;15/07/2000;15/08/2050;STNC      ;833;0;833;2397,581855;4893,287329;1997185,685;2078922,665;4076108,35;0;4076108,35;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;632082;4076108,35;;ACCRUAL;;179417;1,106493741;4893,287329;5,271117095;377942,46;;0;5,271117095;REAL    ;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;27/05/2013;15/07/2000;15/08/2050;STNC      ;1061;0;1061;2826,840064;5246,307422;2999277,308;2567054,872;5566332,18;0;5566332,18;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B10400    ;5566332,18;;ACCRUAL;;179417;1,047048146;5246,307422;4,74695106;855943,21;;0;4,74695106;REAL    ;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;06/06/2013;15/07/2000;15/08/2050;STNC      ;1075;0;1075;2789,127884;5176,800987;2998312,475;2566748,585;5565061,06;0;5565061,06;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B11190    ;5565061,06;;ACCRUAL;;179417;1,05829041;5176,800987;4,84588085;792518,05;;0;4,84588085;REAL    ;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150824;28/09/2006;15/07/2000;15/08/2024;STNC      ;1700;0;1700;1289,252346;4438,818537;2191728,988;5354262,522;7545991,51;0;7545991,51;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346338;7545991,51;;ACCRUAL;;34610;1,438888725;4438,818537;8,250547928;-1285,81;;0;8,250547928;REAL    ;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150824;26/10/2006;15/07/2000;15/08/2024;STNC      ;275;0;275;1318,345389;4438,866422;362544,982;858143,288;1220688,27;0;1220688,27;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346339;1220688,27;;ACCRUAL;;34610;1,422699382;4438,866422;8,103507622;-194,83;;0;8,103507622;REAL    ;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;10/08/2011;15/07/2000;15/08/2050;STNC      ;2100;0;2100;2081,738286;4378,891057;4371650,401;4824020,819;9195671,22;0;9195671,22;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;583645;9195671,22;;ACCRUAL;;179417;1,205279993;4378,891057;6,147956735;-127436,06;;0;6,147956735;REAL    ;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;14/06/2013;15/07/2000;15/08/2050;STNC      ;3337;0;3337;2530,695999;4757,703377;8444932,549;7431523,621;15876456,17;0;15876456,17;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B11886    ;15876456,17;;ACCRUAL;;179417;1,131000731;4757,703377;5,487969126;1061594,73;;0;5,487969126;REAL    ;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;28/11/2008;15/07/2000;15/05/2035;STNC      ;146;0;146;1400,127345;3772,279496;204418,5924;346334,2176;550752,81;0;550752,81;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346329;550752,81;;ACCRUAL;;89007;1,418985227;3772,279496;8,06980174;-87989,33;;0;8,06980174;REAL    ;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;24/08/2018;15/07/2000;15/05/2035;STNC      ;638;0;638;3295,167237;4490,368217;2102316,697;762538,2228;2864854,92;0;2864854,92;;STNC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B281803   ;2864854,92;;ACCRUAL;;89007;1,154376201;4490,368217;5,695223378;73639,3;;0;5,695223378;REAL    ;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;RENDA FIXA;NTN-O;NTN OVER;13/08/2024;13/08/2024;14/08/2024;STNC      ;18213;0;18213;4360,804524;4360,804524;79423332,79;-0,003244296;79423332,79;0;79423332,79;;BBDC    ;;;;;79423332,79;252/Exponencial;100;PRE     ;10,39;0;;;;;;;;;;;;;B910307   ;79454493,45;;ACCRUAL;;569478;0;4360,804524;10,39;0;;79423332,79;10,39;REAL    ;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TRCT0006;SILV MAX SER7;;;;;580,061081;0;580,061081;25,66677551;24,04165639;14888,29755;-942,6675484;13945,63;0;13945,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;603;Taxa de Gestão Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-2443,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;41;Taxa de Administração Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-8583,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;17;Diferimento de despesa de Taxa de Fiscalização CVM com vencimento 31/12/24;;13/08/2024;31/12/2024;;;;;;;;;;;29040,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;52;Despesa de AUDITORIA com pagamento 28/12/24;;13/08/2024;28/12/2024;;;;;;;;;;;-3175,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-1796,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;159;Despesa de SELIC (BACEN) com pagamento 14/08/24;;13/08/2024;14/08/2024;;;;;;;;;;;-2366,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;TESOURARIA;;;;;;;;;;;;;;;;6527,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857576426,7
CUST0107       ;NÉOS PREV. COMPLEMENTAR - NÉOS PE - BRAM ALM BD FI REND FIXA;Carteira Própria;13/08/2024;PATRIMONIO LIQUIDO;;;;;;;21300225,91;;;;40,26137705;;;;;857576426,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;857576426,7
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFML0901;ENNESA FIA;;;;;489120,1135;0;489120,1135;0;12,18034794;0;5957653,17;5957653,17;0;5957653,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119573949,9
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST0212;ALM POTIGUAR FIRF;;;;;3164664,714;0;3164664,714;0;35,90150949;0;113616240,3;113616240,3;0;113616240,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119573949,9
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-29,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119573949,9
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-195,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119573949,9
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;13/08/2024;TESOURARIA;;;;;;;;;;;;;;;;282,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119573949,9
CUST0141       ;NÉOS PREV. COMPLEMENTAR - PLANO BD RN;Carteira Própria;13/08/2024;PATRIMONIO LIQUIDO;;;;;;;607483,8188;;;;196,8347901;;;;;119573949,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119573949,9
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST0970;SULAM NEOS FIM CP;;;;;7028168,02;0;7028168,02;0;25,81673314;0;181444338,2;181444338,2;0;181444338,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFML2226;PIMCO INCOME FIM IE;;;;;23988246,26;0;23988246,26;0,416870825;2,25274048;10000000;44039293,39;54039293,39;0;54039293,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TCUS0646;LACAN FL II FIP;;;;;243,1344775;0;243,1344775;0;16858,34032;0;4098843,77;4098843,77;0;4098843,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST3081;NEOS FIC FIM;;;;;72716409,25;0;72716409,25;1,214772053;1,11853227;88333861,77;-6998211,47;81335650,3;0;81335650,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFGE0014;LACAN FL II FIP S3;;;;;522,0405006;0;522,0405006;15162,80626;16858,34032;7915598,971;885137,4495;8800736,42;0;8800736,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST2315;ITAU FEF CD FICFIA;;;;;22048514,14;0;22048514,14;1,360635906;1,09847826;30000000;-5780186,55;24219813,45;0;24219813,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1190;FEF VOTO FIRF CDI CD;;;;;146839413,4;0;146839413,4;0;2,23167696;0;327698135,6;327698135,6;0;327698135,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TCUS0349;LACAN FLO FIP MULTIE;;;;;223,6775527;0;223,6775527;0;13268,93544;0;2967963,01;2967963,01;0;2967963,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBR0308;SCHR SUST ACOE G FIA;;;;;7274663,391;0;7274663,391;1,92448767;1,5562492;14000000;-2678810,92;11321189,08;0;11321189,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST1192;NORONHA CD FIM;;;;;42314229,24;0;42314229,24;0,505311451;2,35960693;21381864,56;78463083,99;99844948,55;0;99844948,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;TFBT0875;SPEC IV INST FIP MUT;;;;;7756702,342;0;7756702,342;0,012892077;1,3013188;100000;9993942,58;10093942,58;0;10093942,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;COTAS DE FDOS DE INVESTIMENTOS;CUST3075;NEOS FIC FIA;;;;;73961661,23;0;73961661,23;0,342295613;1,19789893;25316752,19;63281842,65;88598594,84;0;88598594,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;255;CRÉDITO REF. MASSA FALIDA CDB BANCO SANTOS ( FEF UNIBANCO CD );;13/08/2024;23/01/2099;;;;;;;;;;;966381,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP4B em 31/12/49;;13/08/2024;31/12/2049;;;;;;;;;;;-2715,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP3B em 31/12/49;;13/08/2024;31/12/2049;;;;;;;;;;;-2469,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP4B em 31/12/49;;13/08/2024;31/12/2049;;;;;;;;;;;2715,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;302;Juros s/ capital de 0.01 a rec. s/ 604,688 de GTDP3B em 31/12/49;;13/08/2024;31/12/2049;;;;;;;;;;;2469,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;158;Despesa de Custo CETIP com pagamento 06/09/24;;13/08/2024;06/09/2024;;;;;;;;;;;-1151,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;CONTAS A PAGAR/RECEBER;156;Taxa de Custódia Apropriada;;13/08/2024;06/09/2024;;;;;;;;;;;-462,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;TESOURARIA;;;;;;;;;;;;;;;;318,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0207       ;NÉOS PREV. COMPLEMENTAR - PLANO CD BA;Carteira Própria;13/08/2024;PATRIMONIO LIQUIDO;;;;;;;977164,0904;;;;916,354319;;;;;895428535,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895428535,5
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;LTN-O;LTN OVER;12/08/2024;12/08/2024;13/08/2024;STNC      ;0;0;0;852,4340575;852,7684984;0;0;0;0;0;;BBDC    ;;;;;0;252/Exponencial;100;PRE     ;10,39;0;;;;;;;;;;;;;B909771   ;0;;ACCRUAL;;569285;1,177008956;852,7684984;10,39;0;;0;10,39;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;17/06/2013;15/07/2000;15/08/2050;STNC      ;790;0;790;2590,082848;4851,545071;2046165,45;1786555,16;3832720,61;0;3832720,61;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B12020    ;3832720,61;;ACCRUAL;;179417;1,11393235;4851,545071;5,336891238;325456,44;;0;5,336891238;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;17/05/2013;15/07/2000;15/08/2050;STNC      ;1466;0;1466;2933,94257;5420,767799;4301159,808;3645685,782;7946845,59;0;7946845,59;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B9786     ;7946845,59;;ACCRUAL;;179417;1,019740833;5420,767799;4,507038908;1438428,8;;0;4,507038908;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;28/11/2007;15/07/2000;15/05/2035;STNC      ;444;0;444;1533,693462;4154,730511;680959,8971;1163740,453;1844700,35;0;1844700,35;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346308;1844700,35;;ACCRUAL;;89007;1,271116774;4154,730511;6,736368359;-97775,73;;0;6,736368359;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;29/11/2007;15/07/2000;15/05/2035;STNC      ;527;0;527;1534,231762;4154,512304;808540,1386;1380887,841;2189427,98;0;2189427,98;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346315;2189427,98;;ACCRUAL;;89007;1,271196344;4154,512304;6,737081477;-116168,62;;0;6,737081477;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;11/06/2008;15/07/2000;15/05/2035;STNC      ;650;0;650;1551,425676;4085,668428;1008426,689;1647257,791;2655684,48;0;2655684,48;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346292;2655684,48;;ACCRUAL;;89007;1,296557479;4085,668428;6,964612149;-188030,5;;0;6,964612149;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150824;02/05/2007;15/07/2000;15/08/2024;STNC      ;6000;0;6000;1603,562469;4439,435599;9621374,814;17015238,78;26636613,59;0;26636613,59;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346302;26636613,59;;ACCRUAL;;34610;1,230288101;4439,435599;6,371083437;-835,78;;0;6,371083437;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150828;07/10/2022;15/07/2000;15/08/2028;STNC      ;1055;0;1055;4053,17662;4494,844168;4276101,334;465959,2659;4742060,6;0;4742060,6;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B668209A  ;4742060,6;;ACCRUAL;;318248;1,149986489;4494,844168;5,656271906;58309,1;;0;5,656271906;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;20/12/2007;15/07/2000;15/05/2035;STNC      ;3448;0;3448;1539,567608;4145,232701;5308429,112;8984333,238;14292762,35;0;14292762,35;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346316;14292762,35;;ACCRUAL;;89007;1,274584916;4145,232701;6,767454555;-792051,86;;0;6,767454555;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150535;13/09/2007;15/07/2000;15/05/2035;STNC      ;4042;0;4042;1577,685294;4195,696391;6377003,958;10582000,85;16959004,81;0;16959004,81;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346307;16959004,81;;ACCRUAL;;89007;1,256267545;4195,696391;6,603371317;-724527,39;;0;6,603371317;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;29/06/2015;15/07/2000;15/08/2040;STNC      ;315;0;315;2712,650572;4437,883569;854484,9302;543448,3898;1397933,32;0;1397933,32;;MERRIL  ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B77992    ;1397933,32;;ACCRUAL;;179416;1,192948563;4437,883569;6,038105233;-532,77;;0;6,038105233;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150840;17/06/2013;15/07/2000;15/08/2040;STNC      ;810;0;810;2581,656249;4781,269282;2091141,562;1781686,558;3872828,12;0;3872828,12;;HSBC    ;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B12019    ;3872828,12;;ACCRUAL;;179416;1,106990236;4781,269282;5,275505959;276772,45;;0;5,275505959;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150850;30/06/2015;15/07/2000;15/08/2050;STNC      ;475;0;475;2725,740791;4454,919589;1294726,876;821359,9243;2116086,8;0;2116086,8;;SANTCCVM;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;B78203    ;2116086,8;;ACCRUAL;;179417;1,189624108;4454,919589;6,008509533;7288,73;;0;6,008509533;REAL    ;113616240,3
CUST0212       ;NÉOS PREV. COMPLEMENTAR - NÉOS RN - BRAM ALM POTIGUAR FI RF;Carteira Própria;13/08/2024;RENDA FIXA;NTN-B;NTNBTNAC760199150824;13/03/2008;15/07/2000;15/08/2024;STNC      ;384;0;384;1568,276567;4439,251386;602218,2017;1102454,328;1704672,53;0;1704672,53;;;;;;;0;252/Exponencial;100;IPCA    ;6;0;;;;;;;;;;;;;346303;1704672,53;;ACCRUAL;;34610;1,292557717;4439,251386;6,928695713;-124,23;;0;6,928695713;REAL    ;113616240,3
